Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
" 258029303721590 ",Flita,Elvira,06-07-1933,"0185456558 ",Elvira.Flita@gmail.com,92566,5298709,60683.3
" 112111313421732 ",Georgy,Violet,13-11-1993,"0168802347 ",Violet.Georgy@gmail.com,198587,3312851,6416.4
" 225129683719101 ",Charmine,Eadie,08-01-1939,"+12510383166 ",Eadie.Charmine@gmail.com,857726,1956731,44418.3
" 211042B43968129 ",Stevy,Kaia,19-09-1996,"0271848721 ",Kaia.Stevy@gmail.com,277563,7696775,95559.1
" 148032B99628733 ",Dyche,Aili,03-12-1931,"0574740354 ",Aili.Dyche@gmail.com,835809,5131637,45067.6
" 174110178056230 ",Iphlgenia,Quintina,12-10-1916,"+86832771939 ",Quintina.Iphlgenia@gmail.com,755169,2602657,74851.9
" 238119528284373 ",Annice,Jinny,24-04-1960,"+05854241504 ",Jinny.Annice@gmail.com,343437,8535630,75323.7
" 229077774390586 ",Carey,Sara-Ann,27-11-1914,"+17654525232 ",Sara-Ann.Carey@gmail.com,519160,7928366,30043.8
" 165128526884772 ",Schalles,Charlena,14-12-1936,"0751717939 ",Charlena.Schalles@gmail.com,480434,7885109,52399.9
" 140062A82728487 ",Harl,Tami,14-02-1984,"+76359623647 ",Tami.Harl@gmail.com,584943,6915159,88783.7
" 268120912777740 ",Othilia,Leona,13-10-1941,"0697624091 ",Leona.Othilia@gmail.com,564869,7231927,66033
" 206062B44777069 ",Halla,Oralee,05-11-1926,"0111897803 ",Oralee.Halla@gmail.com,824351,7205392,5809.8
" 291027722282753 ",Rhu,Steffane,07-04-1986,"+54701215055 ",Steffane.Rhu@gmail.com,962718,2019934,61103.2
" 209112B97739332 ",Margarete,Gretal,10-11-1955,"+82342904027 ",Gretal.Margarete@gmail.com,262031,1984821,26951.9
" 134062B66413130 ",Kiyoshi,Silvana,27-01-1986,"0294460792 ",Silvana.Kiyoshi@gmail.com,516135,5061631,71289.5
" 227128511065294 ",Guthrie,Ofilia,15-05-1981,"+27927353121 ",Ofilia.Guthrie@gmail.com,537075,1599227,663.2
" 194012B36319143 ",Joli,Lacie,12-10-1916,"+16692421049 ",Lacie.Joli@gmail.com,600516,6439193,71409.1
" 171102A61198711 ",Kesley,Dulce,20-07-1936,"+29558373318 ",Dulce.Kesley@gmail.com,126393,2021474,18709
" 129124854271950 ",Behre,Gui,19-09-1910,"+51928749209 ",Gui.Behre@gmail.com,821610,1939599,73149.5
" 226054497416621 ",Jobi,Maud,17-01-1914,"0549104542 ",Maud.Jobi@gmail.com,751466,7537882,79206.4
" 119102B00503521 ",Buckler,Addia,17-05-1958,"0512060449 ",Addia.Buckler@gmail.com,768634,4241153,51312.2
" 272012488241572 ",Tjon,Tami,16-09-1948,"0465353731 ",Tami.Tjon@gmail.com,851269,2338027,65065.4
" 111102B66743184 ",Crudden,Dyann,11-06-1994,"+39752049844 ",Dyann.Crudden@gmail.com,120683,7593830,22913.4
" 293052B97629884 ",Korey,Livvyy,11-05-2001,"+78578555065 ",Livvyy.Korey@gmail.com,873991,5281247,43928.1
" 194040120551626 ",Tybald,Marti,30-06-1906,"+47687674251 ",Marti.Tybald@gmail.com,294089,8414947,81970.8
" 274102025547284 ",Teryn,Oralee,23-11-1912,"0844440391 ",Oralee.Teryn@gmail.com,661069,1115490,31159.1
" 234116449061600 ",Belldas,Ronna,12-08-1966,"+98826676602 ",Ronna.Belldas@gmail.com,142889,6539885,77895.5
" 249123930898067 ",Hanleigh,Chloris,25-08-1922,"+60201362520 ",Chloris.Hanleigh@gmail.com,442067,6242004,51490.9
" 285082B91458787 ",Monk,Selia,21-06-1984,"0942256897 ",Selia.Monk@gmail.com,92300,8520455,74385.6
" 253064843672887 ",Louanna,Lita,30-08-1921,"+71999905907 ",Lita.Louanna@gmail.com,370590,6366547,8580.1
" 190109083047864 ",Francyne,Johna,24-02-1919,"+93993307541 ",Johna.Francyne@gmail.com,370177,8134266,35291.7
" 257105640141231 ",Hedve,Dede,27-03-1962,"0128561811 ",Dede.Hedve@gmail.com,501789,5213205,35342.8
" 151012A82566118 ",Arne,Codie,20-12-1982,"0827338456 ",Codie.Arne@gmail.com,492046,7811968,69695.6
" 149034444431139 ",Raul,Hayley,01-03-1974,"0389561139 ",Hayley.Raul@gmail.com,556562,8728847,40919.1
" 207122B03658093 ",Schroth,Alie,24-05-1932,"+05461733010 ",Alie.Schroth@gmail.com,957600,7943296,48132.2
" 206112A01720729 ",Gladstone,Claresta,25-04-1946,"+46761499634 ",Claresta.Gladstone@gmail.com,440908,6129069,16914.7
" 145072B37916844 ",Chaing,Joeann,27-04-1932,"0735169645 ",Joeann.Chaing@gmail.com,194872,4654143,4095.9
" 215122A82488118 ",Mathilde,Kaja,27-08-1965,"+55934979243 ",Kaja.Mathilde@gmail.com,381391,2263059,56423.3
" 128102119784681 ",Lowry,Kaja,21-12-1996,"+29929054294 ",Kaja.Lowry@gmail.com,234926,3053023,97350.2
" 227129120350727 ",Margret,Margalo,18-02-1982,"+83315064108 ",Margalo.Margret@gmail.com,71697,4461055,29602.2
" 253102B88275419 ",Kalinda,Mariann,27-11-1910,"+05553915696 ",Mariann.Kalinda@gmail.com,989832,3489196,48233.6
" 138112B11914304 ",Adlare,Amalie,28-01-1994,"+54151594419 ",Amalie.Adlare@gmail.com,424044,6368252,97566.1
" 291102A80926832 ",Jobi,Melisent,18-09-1937,"0982395038 ",Melisent.Jobi@gmail.com,570501,3592605,17896.8
" 139042B39603006 ",Orelee,Neila,25-11-1959,"0289690332 ",Neila.Orelee@gmail.com,500026,7407841,25638.1
" 213100649801669 ",An,Starla,17-12-1952,"0227932547 ",Starla.An@gmail.com,634968,5319619,84870.1
" 292102424058655 ",Nickola,Cecile,27-07-1997,"0793183422 ",Cecile.Nickola@gmail.com,467651,4019410,27572.3
" 137063824070405 ",Hachmin,Christal,29-11-1995,"0203572750 ",Christal.Hachmin@gmail.com,186885,3309122,88274.2
" 174089054878152 ",Zuzana,Danika,28-11-1927,"0193791068 ",Danika.Zuzana@gmail.com,499989,5156947,61398.9
" 210102B37348379 ",O'Neill,Cecile,09-07-2002,"+38885391452 ",Cecile.O'Neill@gmail.com,110912,4945366,74347.8
" 228085679975748 ",Dominy,Katuscha,17-07-1935,"+05563798361 ",Katuscha.Dominy@gmail.com,190163,8542928,32645.7
" 177102B55984590 ",Clywd,Sidoney,22-06-1928,"+92675685546 ",Sidoney.Clywd@gmail.com,18515,3150172,63936.6
" 165102A79485691 ",Thunell,Yetty,21-07-1972,"+20411608351 ",Yetty.Thunell@gmail.com,491777,8427973,25184.9
" 137095287876398 ",Tayib,Consuela,14-11-1918,"0909177424 ",Consuela.Tayib@gmail.com,827562,3280316,888.5
" 127122B26599688 ",Teryn,Melisent,31-12-1935,"0561603309 ",Melisent.Teryn@gmail.com,78121,2612089,36144.3
" 114070957524730 ",Lewes,Maurene,09-06-1931,"+72406578868 ",Maurene.Lewes@gmail.com,312244,2112237,42783.2
" 173052A14701812 ",Carbo,Babita,24-01-1945,"+99525691668 ",Babita.Carbo@gmail.com,838965,5162787,20197.7
" 159113226910565 ",Koehler,Magdalena,11-04-1904,"+09497277633 ",Magdalena.Koehler@gmail.com,469191,3527906,94037.6
" 138107749316451 ",Edison,Michaelina,12-02-1939,"0407328410 ",Michaelina.Edison@gmail.com,422398,5583021,58456.4
" 166125034030378 ",Bord,Lorie,07-07-1961,"0503330990 ",Lorie.Bord@gmail.com,537727,2926500,86655.1
" 271067374106575 ",Caitlin,Corly,31-03-1936,"+81789756368 ",Corly.Caitlin@gmail.com,266970,2963066,48707.7
" 146122A76068518 ",Redmond,Adelle,18-11-1946,"0765571063 ",Adelle.Redmond@gmail.com,383593,7313633,17940
" 142113277264675 ",Germann,Ayn,02-03-1945,"+59545858294 ",Ayn.Germann@gmail.com,787033,4846402,45729.5
" 216122B44113713 ",Geffner,Teddie,18-08-2004,"0484327162 ",Teddie.Geffner@gmail.com,527787,2614762,41553.4
" 190022B24802127 ",Sparhawk,Dione,18-07-1986,"0159822538 ",Dione.Sparhawk@gmail.com,183543,8346952,10022.7
" 109125036553652 ",Raffo,Feliza,13-05-1918,"+79914600649 ",Feliza.Raffo@gmail.com,837896,1251222,92639.6
" 202030714564318 ",Raffo,Cacilie,09-02-1916,"+66616614059 ",Cacilie.Raffo@gmail.com,95306,7473608,70074.5
" 228072A89063493 ",Meli,Kristan,30-04-1969,"0142319852 ",Kristan.Meli@gmail.com,498425,7290586,41758.1
" 277122A25259143 ",Gabrielli,Stephanie,12-03-1953,"0352765075 ",Stephanie.Gabrielli@gmail.com,283138,3997410,23210.9
" 253112B56610871 ",Fiester,Carmela,01-01-1917,"+61863819960 ",Carmela.Fiester@gmail.com,335961,1913793,90556.9
" 289116792066216 ",Drus,Deloria,29-04-1902,"+29663459907 ",Deloria.Drus@gmail.com,421316,4224278,39957.6
" 159112A19374632 ",Christine,Selma,23-03-1928,"+29521575104 ",Selma.Christine@gmail.com,500129,2147172,2365.1
" 133102B91154342 ",Cherianne,Cacilie,26-02-1972,"0480296764 ",Cacilie.Cherianne@gmail.com,472302,3436975,16022.1
" 176128518471494 ",Westphal,Lusa,22-12-1920,"0500759313 ",Lusa.Westphal@gmail.com,649394,7010943,5596.4
" 207062B94819167 ",Gaulin,Regina,05-02-1933,"+74606922762 ",Regina.Gaulin@gmail.com,240966,1872627,28939.9
" 292102B77688922 ",Adrienne,Lorne,23-11-1956,"0566671367 ",Lorne.Adrienne@gmail.com,652863,8036144,75593.1
" 151012A05706434 ",Mitzi,Helsa,30-09-1958,"0949588457 ",Helsa.Mitzi@gmail.com,912828,4838606,35751.6
" 289114257612125 ",Azeria,Kimberley,19-12-1959,"+26237497235 ",Kimberley.Azeria@gmail.com,26783,4417106,57691.8
" 138042797538320 ",Jacinda,Bettine,09-07-1967,"+58269270885 ",Bettine.Jacinda@gmail.com,352690,3575144,13381.5
" 143122A39495816 ",Claudine,Orsola,16-04-1969,"0693069869 ",Orsola.Claudine@gmail.com,28526,1273055,48137.6
" 263017130281069 ",Capello,Rosabelle,11-10-1995,"+50167851946 ",Rosabelle.Capello@gmail.com,624886,7999234,83874.4
" 283041386663758 ",Edison,Sophia,14-12-1992,"+38811013493 ",Sophia.Edison@gmail.com,621887,2617098,13615.4
" 104066893129459 ",August,Kirbee,02-04-1908,"0887209608 ",Kirbee.August@gmail.com,22318,1953320,72234.1
" 216062A65313535 ",Paton,Binny,06-08-1948,"+86838952100 ",Binny.Paton@gmail.com,544746,6597041,88683
" 197022817503049 ",Malanie,Joane,17-10-1994,"+03689983485 ",Joane.Malanie@gmail.com,593952,6895118,29894.3
" 229061387402163 ",Markman,Aili,07-05-1948,"0456363658 ",Aili.Markman@gmail.com,878781,2453903,47881.3
" 248022A05446170 ",Grimbly,Aili,29-12-1925,"+99149088650 ",Aili.Grimbly@gmail.com,630850,2253739,20167.8
" 124032A54267681 ",Helve,Florencia,27-01-1903,"+04544838677 ",Florencia.Helve@gmail.com,970511,5368739,77907.2
" 165057088271072 ",Alwin,Marguerite,06-05-1982,"0661037049 ",Marguerite.Alwin@gmail.com,576759,7029144,97866.2
" 272018215737836 ",Selway,Sophia,18-08-1913,"+65117714087 ",Sophia.Selway@gmail.com,50785,7079176,32417.2
" 238082A10547324 ",Boehike,Agnese,28-09-1964,"0818507176 ",Agnese.Boehike@gmail.com,910269,7457037,35541.2
" 251102B24760121 ",Hurley,Karolina,11-09-1945,"0547250946 ",Karolina.Hurley@gmail.com,824352,5452313,1980.2
" 294092A57125801 ",Boycey,Aubrie,29-05-1921,"0371807885 ",Aubrie.Boycey@gmail.com,946300,2600133,82535.7
" 228122B13808635 ",Gaulin,Arlina,05-11-1900,"+50562173763 ",Arlina.Gaulin@gmail.com,547883,2941819,43082.4
" 114070760409365 ",Johanna,Aigneis,10-04-1984,"+99412205227 ",Aigneis.Johanna@gmail.com,185001,7037499,54.2
" 141092B81246735 ",McCutcheon,Eve,06-04-1908,"+08540664840 ",Eve.McCutcheon@gmail.com,186299,8167240,70352.1
" 113053573317194 ",Sekofski,Karly,13-06-1997,"0101904511 ",Karly.Sekofski@gmail.com,647836,3439483,62820.1
" 162032B18610086 ",Lanita,Marcy,30-04-1922,"+07352718524 ",Marcy.Lanita@gmail.com,101612,4184898,85232.5
" 166052A15160111 ",Kevon,Benita,14-06-1944,"+23555134607 ",Benita.Kevon@gmail.com,828595,4663824,4216
" 252100165581079 ",Garlinda,Elena,17-01-1944,"+49708908376 ",Elena.Garlinda@gmail.com,973932,6240466,16997.3
" 220129570355104 ",Mozelle,Arabel,11-08-1905,"0924055833 ",Arabel.Mozelle@gmail.com,357467,4209638,70223.7
" 194102B57643168 ",Audly,Oona,10-10-1934,"+81992588990 ",Oona.Audly@gmail.com,218685,4472421,25353.6
" 281096591573203 ",Hedve,Carilyn,16-10-1980,"0928926984 ",Carilyn.Hedve@gmail.com,919496,6812786,60584.9
" 166072A49436193 ",Gordon,Gisela,12-11-1951,"+33805750301 ",Gisela.Gordon@gmail.com,245369,4321259,7936.1
" 160072A48862318 ",Lanita,Aimil,05-11-2001,"0593597111 ",Aimil.Lanita@gmail.com,672676,3439816,85055.5
" 233102B08803893 ",Kravits,Chloris,28-10-1913,"+75166820270 ",Chloris.Kravits@gmail.com,576822,5060680,41387.8
" 111112B95334356 ",Halsey,Amelia,08-11-1981,"0116100269 ",Amelia.Halsey@gmail.com,394754,6325378,69900.6
" 166108707729748 ",Amadas,Fredericka,24-12-1921,"+20628550579 ",Fredericka.Amadas@gmail.com,417500,2492822,31038.8
" 118042B82058299 ",Faust,Melodie,02-02-1985,"+26459076999 ",Melodie.Faust@gmail.com,340529,1714395,18665.8
" 198123979252930 ",Woodberry,Ericka,27-11-1905,"+58833273392 ",Ericka.Woodberry@gmail.com,34546,6312100,93474.8
" 143122A00297913 ",Maiah,Perry,08-05-1965,"0345524889 ",Perry.Maiah@gmail.com,105868,8599883,46365.1
" 138062A61656837 ",Doig,Tarra,19-06-1952,"+86234634876 ",Tarra.Doig@gmail.com,568063,1256981,9697
" 201112A20328231 ",Dom,Lucy,26-08-1980,"0636426162 ",Lucy.Dom@gmail.com,311720,5932777,45265
" 232063911407221 ",Goode,Sabina,09-06-1921,"+02752720289 ",Sabina.Goode@gmail.com,223794,7504091,42801.5
" 255079534399210 ",Harl,Suzette,02-11-1904,"+90111930599 ",Suzette.Harl@gmail.com,160550,1972283,82377.6
" 289098946157373 ",Vilma,Anica,10-04-1930,"0634716561 ",Anica.Vilma@gmail.com,702358,8254147,83614.5
" 244112B68186122 ",Lay,Luci,10-12-1936,"0785379872 ",Luci.Lay@gmail.com,789509,1261549,84009.4
" 121098714369291 ",Myrilla,Dorice,02-10-1961,"+94899011258 ",Dorice.Myrilla@gmail.com,839527,8749848,27222.4
" 211111942145184 ",Lubin,Brynna,27-07-1911,"0841468525 ",Brynna.Lubin@gmail.com,597412,5561032,61353.9
" 260093447639803 ",Romelda,Atlanta,08-09-1949,"+77658717441 ",Atlanta.Romelda@gmail.com,976788,2660024,77413.5
" 232062A90555433 ",Hollingsworth,Rosanne,14-09-1940,"0937452894 ",Rosanne.Hollingsworth@gmail.com,94934,7346218,55141.2
" 110017064672601 ",Margret,Beatriz,27-04-1941,"+37879952582 ",Beatriz.Margret@gmail.com,872117,5997303,24544.7
" 230032B50160034 ",Bryna,Reeba,26-06-1978,"+18708352859 ",Reeba.Bryna@gmail.com,177932,7953880,6483.2
" 279042A32407891 ",Ietta,Carolina,13-08-1968,"+42550177362 ",Carolina.Ietta@gmail.com,844879,2515631,29304.7
" 186042B90130004 ",Braun,Sallie,20-08-2002,"+74347991646 ",Sallie.Braun@gmail.com,389474,8538610,47408.6
" 105122A08869503 ",Denis,Gerianna,23-12-1992,"+08959385955 ",Gerianna.Denis@gmail.com,771797,6821751,2996
" 151052B15232466 ",Huggins,Mara,11-06-1949,"+70128559488 ",Mara.Huggins@gmail.com,514164,8201014,37353.3
" 122123326719677 ",Erb,Dorene,05-11-1946,"0915958687 ",Dorene.Erb@gmail.com,582157,5469988,6055.9
" 179072A65288639 ",Carmena,Rosanne,21-07-1975,"+92155943652 ",Rosanne.Carmena@gmail.com,907055,1110352,40220.6
" 172092A90264780 ",Colyer,Quintina,28-12-1927,"0401530636 ",Quintina.Colyer@gmail.com,867113,4789725,64764
" 169085659223932 ",Vale,Madeleine,03-03-1935,"+95779858275 ",Madeleine.Vale@gmail.com,790112,8272136,52537
" 137102B15702479 ",Thema,Kittie,12-12-1967,"0698954089 ",Kittie.Thema@gmail.com,809014,3316270,98238.3
" 138057484145097 ",Toni,Rebeca,10-05-1919,"0616448822 ",Rebeca.Toni@gmail.com,5221,3164909,24202.9
" 232112A89857228 ",Kazimir,Roberta,21-04-1951,"+88497163738 ",Roberta.Kazimir@gmail.com,247352,3778064,94013.4
" 149012A48318136 ",Kussell,Kimmy,14-10-1972,"0332345349 ",Kimmy.Kussell@gmail.com,478557,5221366,4427.1
" 232101653820495 ",Zaslow,Janis,03-08-1987,"0608394840 ",Janis.Zaslow@gmail.com,99151,3304568,16887.2
" 142093903235691 ",Sigfrid,Calla,24-05-1978,"0162775031 ",Calla.Sigfrid@gmail.com,48047,3981758,59658.1
" 204036214203204 ",Kathie,Mallory,03-07-2000,"0488813721 ",Mallory.Kathie@gmail.com,378772,8522534,63856
" 181112A15848940 ",Pond,Mureil,29-09-1986,"+92229244893 ",Mureil.Pond@gmail.com,643844,6063059,40012.5
" 158112A27302436 ",Cristi,Veda,22-10-1957,"+08888809983 ",Veda.Cristi@gmail.com,821088,4956012,91673.8
" 299119918231760 ",Bakerman,Alex,12-06-1949,"+12203195355 ",Alex.Bakerman@gmail.com,645122,1061904,45810.9
" 272100195988074 ",Schroth,Myrtice,16-06-1977,"+88660062036 ",Myrtice.Schroth@gmail.com,156443,6426123,49905.2
" 113126588982749 ",Darbie,Ronna,07-05-1992,"0121721925 ",Ronna.Darbie@gmail.com,409912,4618940,41647.2
" 229114328424302 ",Estella,Arlena,24-07-1908,"+37408182574 ",Arlena.Estella@gmail.com,885901,7217132,32838.4
" 118122B82998545 ",Madaih,Petronia,05-05-1947,"0634624191 ",Petronia.Madaih@gmail.com,525914,2006453,88795.4
" 266064455230132 ",Scammon,Lucille,07-02-1956,"0282933051 ",Lucille.Scammon@gmail.com,802979,2940511,50337.1
" 228112B43886528 ",Urania,Anestassia,17-04-1906,"+07100425170 ",Anestassia.Urania@gmail.com,178726,2987514,36690.1
" 155109697493441 ",Modie,Rivalee,17-01-1977,"0548739029 ",Rivalee.Modie@gmail.com,762423,2235958,89129.7
" 148061013074789 ",Letsou,Mellicent,13-04-1923,"0885580684 ",Mellicent.Letsou@gmail.com,675490,6219710,9494.4
" 138119859384419 ",Brandice,Cordi,23-08-1938,"0292399395 ",Cordi.Brandice@gmail.com,334228,2647512,37562.4
" 269126166052654 ",Koziara,Carree,10-08-1982,"0389248686 ",Carree.Koziara@gmail.com,903839,7639479,46590.1
" 139122A02034652 ",Bahr,Zaria,07-11-1962,"0979771619 ",Zaria.Bahr@gmail.com,88041,8983702,61179.4
" 171122B45066308 ",Charmine,Vanessa,06-02-1933,"0157450060 ",Vanessa.Charmine@gmail.com,913874,8353260,17616
" 117072A88550353 ",Minetta,Kellen,23-02-1965,"+00737739148 ",Kellen.Minetta@gmail.com,100186,3079778,38731
" 256129245331221 ",Behre,Darlleen,03-04-1900,"0409379619 ",Darlleen.Behre@gmail.com,987368,2868221,3231
" 126010567979874 ",Whittaker,Carly,01-08-1942,"+81157014016 ",Carly.Whittaker@gmail.com,494470,6367417,36224.9
" 213110973919696 ",Orelee,Libbie,19-07-1937,"0991252462 ",Libbie.Orelee@gmail.com,444078,5006528,73306.5
" 221122B71861300 ",Monk,Elena,26-04-1981,"+01595382776 ",Elena.Monk@gmail.com,62814,6407324,92823.1
" 141064011522134 ",Dex,Ariela,08-01-1990,"0795364436 ",Ariela.Dex@gmail.com,858139,4237144,37703.6
" 135012A93588148 ",Riva,Carmela,18-06-1913,"+27881880362 ",Carmela.Riva@gmail.com,811090,7154944,15841.8
" 221122B77463337 ",Pozzy,Dominga,19-09-1960,"+74349660512 ",Dominga.Pozzy@gmail.com,72069,5198905,27065
" 228066455898840 ",Destinee,Meghann,20-07-1932,"+97101723190 ",Meghann.Destinee@gmail.com,165099,2617044,46520.3
" 294102176253705 ",Johanna,Rhoda,05-01-1992,"0835666523 ",Rhoda.Johanna@gmail.com,931028,1285523,97151.6
" 142037384722583 ",Georas,Lorie,26-12-1952,"0181179385 ",Lorie.Georas@gmail.com,178918,4425633,62108.2
" 208100303823832 ",Olympium,Ingrid,07-08-1933,"+16302271458 ",Ingrid.Olympium@gmail.com,594945,2461739,27818.1
" 188032A54289771 ",Stav,Karena,21-06-1933,"0333591668 ",Karena.Stav@gmail.com,325698,2549244,33379.5
" 258092B52902582 ",Ilka,Monika,30-01-1993,"0631543512 ",Monika.Ilka@gmail.com,757565,7422914,2150.2
" 212062B74701543 ",Emmaline,Magdalena,26-04-1964,"+01805548358 ",Magdalena.Emmaline@gmail.com,132156,8796187,33537.8
" 109062A91598383 ",Ioab,Kathi,04-11-1970,"0258473117 ",Kathi.Ioab@gmail.com,582815,4696264,88831.7
" 200102B80719609 ",Wu,Emmey,14-05-1927,"+21648407156 ",Emmey.Wu@gmail.com,139791,3115573,63666.3
" 293112A16333169 ",Henebry,Vivia,17-06-1902,"+72143101781 ",Vivia.Henebry@gmail.com,664542,8098730,56652.2
" 192056260535032 ",Eliathas,Britni,01-03-1969,"+27453355285 ",Britni.Eliathas@gmail.com,380369,5350171,71419
" 103012B83460423 ",Cassius,Inga,23-10-1939,"+20253164304 ",Inga.Cassius@gmail.com,279602,3407005,95060.9
" 213073372275217 ",Destinee,Cristine,01-11-1982,"+60932259356 ",Cristine.Destinee@gmail.com,222640,8275403,92900.9
" 238060249261874 ",Bakerman,Georgina,17-04-1966,"0726711986 ",Georgina.Bakerman@gmail.com,614062,5034615,46910.9
" 285106911438405 ",Clarissa,Harrietta,03-06-1946,"0170871013 ",Harrietta.Clarissa@gmail.com,470182,6470985,65808.4
" 119102833872327 ",Suanne,Kimberley,29-03-1970,"0273436040 ",Kimberley.Suanne@gmail.com,541462,1381345,51005.3
" 216062B40363701 ",Engdahl,Tomasina,10-07-1997,"+88163836952 ",Tomasina.Engdahl@gmail.com,802098,8388193,90687.1
" 121121256077993 ",Fredi,Donetta,11-01-1998,"0890179571 ",Donetta.Fredi@gmail.com,443404,5872260,31989.1
" 292020389069793 ",Urias,Mariann,09-03-1906,"+28303700975 ",Mariann.Urias@gmail.com,571268,7718341,39185.5
" 297126504734266 ",Kussell,Moyna,10-02-1901,"0797634554 ",Moyna.Kussell@gmail.com,564027,5571035,13295.4
" 191101530113191 ",Isacco,Ketti,05-01-1907,"+39153994525 ",Ketti.Isacco@gmail.com,338681,1212277,36099.9
" 256102A23052420 ",Nelsen,Mara,15-09-1933,"+93544867913 ",Mara.Nelsen@gmail.com,246577,8684791,85231.2
" 263105784876512 ",Paine,Sophia,29-09-1966,"0330601074 ",Sophia.Paine@gmail.com,28249,8711826,62643.9
" 108069086584886 ",Vilma,Augustine,12-10-2002,"0460615402 ",Augustine.Vilma@gmail.com,131507,1999980,11516.8
" 277086385670409 ",Thad,Nyssa,02-06-1917,"+82131998082 ",Nyssa.Thad@gmail.com,93959,3669776,82277.7
" 279102A16500272 ",Modie,Marcelline,27-01-1981,"0842750627 ",Marcelline.Modie@gmail.com,628547,6687892,89277.5
" 144085273374337 ",Schonfeld,Yetty,09-02-1953,"+96748105513 ",Yetty.Schonfeld@gmail.com,911789,8846339,84891.5
" 150032B55378080 ",Rheingold,Daune,31-12-1956,"+85511588855 ",Daune.Rheingold@gmail.com,745353,1204282,43798
" 179095778355664 ",Roarke,Ernesta,03-12-1942,"0768239997 ",Ernesta.Roarke@gmail.com,714248,8752857,49492.9
" 296052A78255031 ",Drisko,Tilly,28-06-1984,"+33344264459 ",Tilly.Drisko@gmail.com,636889,6444740,85372.2
" 181019198798833 ",Wind,Linzy,03-04-1952,"0884757566 ",Linzy.Wind@gmail.com,66961,2792437,76471
" 223122B88977794 ",Leffen,Pearline,19-08-1927,"0819378301 ",Pearline.Leffen@gmail.com,482762,4573682,5736.7
" 250052A04136942 ",Audly,Jenilee,20-04-1974,"0629417986 ",Jenilee.Audly@gmail.com,675972,6032094,37703.2
" 145123283005531 ",Liebermann,Nickie,08-09-1984,"+36265536560 ",Nickie.Liebermann@gmail.com,302777,5870860,96839.1
" 123100603950525 ",Dituri,Beth,17-11-1904,"+88479098334 ",Beth.Dituri@gmail.com,95238,6198240,71187.3
" 134102A64919058 ",Felizio,Elbertina,08-04-1915,"+55860126000 ",Elbertina.Felizio@gmail.com,214579,7841644,47783.8
" 165122A01482197 ",Sekofski,Lyssa,12-07-1914,"+63493645948 ",Lyssa.Sekofski@gmail.com,700626,6500905,73645.6
" 230123015743852 ",Sherfield,Briney,05-10-1934,"0461473500 ",Briney.Sherfield@gmail.com,454627,7429867,22990.7
" 244062A24894239 ",Martguerita,Alia,08-11-1901,"+61203055851 ",Alia.Martguerita@gmail.com,163182,1304740,39150.1
" 101108594505454 ",Madox,Janeczka,21-08-1989,"0949193025 ",Janeczka.Madox@gmail.com,345354,3150985,51766.5
" 181110612642156 ",Garek,Alameda,01-10-1989,"0207053545 ",Alameda.Garek@gmail.com,688877,3519699,14451.2
" 194079233339298 ",Egbert,Regina,28-08-1975,"+24462218093 ",Regina.Egbert@gmail.com,707566,1823976,71141.8
" 143102830087999 ",Joni,Pamella,06-09-1952,"+11406005938 ",Pamella.Joni@gmail.com,564425,1181759,95656.8
" 114063216436246 ",Lowry,Jackie,03-05-1916,"+14598148525 ",Jackie.Lowry@gmail.com,102258,3034437,27153.4
" 230032A62203856 ",Braun,Therine,15-09-1990,"+75569655379 ",Therine.Braun@gmail.com,987306,8658238,3568.7
" 197037920120709 ",Orlene,Abbie,26-04-1954,"0286338056 ",Abbie.Orlene@gmail.com,668195,8034916,95859
" 130100104776922 ",Raychel,Vonny,16-08-1991,"+58545764924 ",Vonny.Raychel@gmail.com,177189,5496818,48123.7
" 171075327962301 ",Kress,Sherrie,10-02-1917,"0343575585 ",Sherrie.Kress@gmail.com,637055,4514435,44407.8
" 286025372758176 ",Arathorn,Marleah,04-03-1975,"0366119535 ",Marleah.Arathorn@gmail.com,919691,8933992,75582
" 170092B59874395 ",Giff,Verla,04-01-1949,"+90261370203 ",Verla.Giff@gmail.com,110548,1588117,64700.5
" 128122B48620700 ",Amasa,Paulita,13-10-1981,"0896871926 ",Paulita.Amasa@gmail.com,534092,4185365,35340.7
" 158056559961427 ",Lareena,Aaren,14-01-1934,"0438069352 ",Aaren.Lareena@gmail.com,614875,7227742,54410.2
" 207109795039999 ",Rosette,Karlee,28-05-2004,"0266572695 ",Karlee.Rosette@gmail.com,40070,5794939,39245.3
" 249052211511569 ",Noam,Maye,08-05-1986,"+72268930950 ",Maye.Noam@gmail.com,153060,7099982,21972.9
" 174115934575323 ",Fontana,Maud,22-03-1964,"+72338633134 ",Maud.Fontana@gmail.com,301326,1607191,61230.3
" 116065931080850 ",Lorain,Atlanta,22-06-1968,"+56103774087 ",Atlanta.Lorain@gmail.com,685905,8017944,89275.5
" 162102B23411156 ",Trey,Jessy,23-04-1903,"+00385570887 ",Jessy.Trey@gmail.com,611818,2565459,87564
" 229022A85589984 ",Han,Giustina,13-10-2004,"0716754045 ",Giustina.Han@gmail.com,355205,4786672,77703.6
