Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
" 289122B91617545 ",Lewes,Verla,20-10-1937,"0996801609 ",Verla.Lewes@gmail.com,757060,4264480,8680.5
" 142062B34991107 ",Yusuk,Raina,14-01-1906,"+50729799235 ",Raina.Yusuk@gmail.com,647649,4106956,69760.1
" 174128074650513 ",Leifeste,Genovera,28-05-1995,"+56609055740 ",Genovera.Leifeste@gmail.com,964035,1632082,80544.8
" 180126065001955 ",Latini,Sandie,02-09-1984,"+23414437304 ",Sandie.Latini@gmail.com,778717,5544054,63630.6
" 233039469429908 ",Gahl,Ariela,16-02-1973,"+65264379988 ",Ariela.Gahl@gmail.com,589150,1015816,91367.2
" 187082B61199558 ",Germann,Glynnis,07-03-1989,"0542062388 ",Glynnis.Germann@gmail.com,515312,5487369,38214
" 171112A38259818 ",Suanne,Lynde,05-06-1940,"0391806182 ",Lynde.Suanne@gmail.com,953391,6989857,83106.7
" 151043083616687 ",August,Celestyna,10-12-1942,"0271001735 ",Celestyna.August@gmail.com,926765,8251703,38750.8
" 227052A47559550 ",Carlson,Brana,26-06-1970,"+43899378718 ",Brana.Carlson@gmail.com,482257,2237683,78276.2
" 125078108622084 ",Jary,Libbie,30-10-1916,"+46537648918 ",Libbie.Jary@gmail.com,652741,4594550,21158.9
" 178056121610244 ",Kevon,Verla,02-08-1980,"0756866697 ",Verla.Kevon@gmail.com,732672,4412467,20783.3
" 282118893426572 ",Annice,Dyann,11-07-1973,"+92567792709 ",Dyann.Annice@gmail.com,350742,6830955,15611.6
" 204115041760495 ",Docilla,Mady,23-06-1912,"0649586159 ",Mady.Docilla@gmail.com,919996,8462920,64204.5
" 282032A48201385 ",Rheingold,Kelly,12-11-2002,"0649167179 ",Kelly.Rheingold@gmail.com,459268,4230043,50281.7
" 193126957392538 ",Hull,Dulce,28-05-1952,"0860334809 ",Dulce.Hull@gmail.com,370489,5023271,70544.5
" 109104189318665 ",Edee,Celestyna,02-09-1956,"+28825931022 ",Celestyna.Edee@gmail.com,288536,4805344,13333.9
" 139104898601309 ",Rugen,Cathie,23-10-1991,"0892160289 ",Cathie.Rugen@gmail.com,2109,6940025,95963.7
" 146112B98877471 ",Gahl,Larine,21-08-1975,"+66614075128 ",Larine.Gahl@gmail.com,339537,4281579,96562.6
" 166121976998720 ",Arvo,Melisent,21-07-1905,"+81806431503 ",Melisent.Arvo@gmail.com,93697,4628184,10227.5
" 127072A27525066 ",Geffner,Tarra,11-05-1900,"0731436815 ",Tarra.Geffner@gmail.com,533133,7363768,35237.1
" 235102854447262 ",Jarib,Dulcinea,15-07-1958,"0674310105 ",Dulcinea.Jarib@gmail.com,448824,3315896,41114.2
" 181082B59735453 ",Durante,Eolanda,15-12-1915,"+59471368871 ",Eolanda.Durante@gmail.com,60265,3325840,72811.1
" 259082569596593 ",Drisko,Willetta,29-03-1971,"0249422545 ",Willetta.Drisko@gmail.com,3246,7445705,40122
" 274012268398602 ",Celestine,Gavrielle,08-06-2004,"+80562208528 ",Gavrielle.Celestine@gmail.com,1593,5587163,23884.5
" 194102A33065431 ",Aaberg,Teriann,17-04-1994,"+11738291188 ",Teriann.Aaberg@gmail.com,326485,5379804,63717.5
" 279060296721297 ",Screens,Kimberley,30-03-1978,"0358456956 ",Kimberley.Screens@gmail.com,415096,4840981,95825.8
" 146042A23374963 ",Glovsky,Giustina,11-01-1911,"+34110293869 ",Giustina.Glovsky@gmail.com,357128,3864520,86240.8
" 257052B00324050 ",Merna,Arlena,10-08-1909,"+95365825873 ",Arlena.Merna@gmail.com,759126,6911677,54266.9
" 228127571437089 ",Hortensia,Carilyn,30-11-1994,"+03112705751 ",Carilyn.Hortensia@gmail.com,701950,7143796,87430.1
" 184022A89361722 ",Cloris,Rosene,11-07-1956,"+58344161864 ",Rosene.Cloris@gmail.com,324895,6361072,2791.3
" 206129025014588 ",Kermit,Desirae,02-03-1931,"+72908325597 ",Desirae.Kermit@gmail.com,202379,1772391,13753.9
" 234072A71122092 ",Pierette,Clementine,03-08-1905,"+29503614731 ",Clementine.Pierette@gmail.com,356249,4145879,69621.7
" 242062A67495510 ",An,Winifred,15-12-1985,"0136984473 ",Winifred.An@gmail.com,955243,5087169,57021.8
" 209122B90234709 ",Papageno,Priscilla,06-06-1903,"0751632480 ",Priscilla.Papageno@gmail.com,40194,1731495,30822.2
" 293112A66087992 ",Dunkin,Trixi,12-09-1918,"+91427844212 ",Trixi.Dunkin@gmail.com,70621,6874887,87734.3
" 117078151646063 ",Emmaline,Susan,30-10-1923,"+69402488554 ",Susan.Emmaline@gmail.com,187458,7889045,22743.4
" 243102153850268 ",Gombach,Katharina,07-08-1972,"0806007197 ",Katharina.Gombach@gmail.com,930595,6603233,52569.1
" 246062B59528059 ",Lail,Justinn,26-11-1902,"0863942684 ",Justinn.Lail@gmail.com,952385,3942397,52408.2
" 111113769380469 ",Hashim,Amelia,30-05-2002,"+61369544562 ",Amelia.Hashim@gmail.com,934190,6736371,39245.4
" 291073136216826 ",Thunell,Gabriellia,20-12-1947,"0501901953 ",Gabriellia.Thunell@gmail.com,248030,8828703,68279.9
" 181124888768904 ",Schwejda,Cherrita,21-04-1993,"+51304336168 ",Cherrita.Schwejda@gmail.com,142543,7079293,16217.5
" 221112B43156897 ",Hortensia,Tamqrah,25-04-1981,"+86160979373 ",Tamqrah.Hortensia@gmail.com,827265,2085753,59363.4
" 102032A06050810 ",Valoniah,Johna,21-07-1937,"+93217152074 ",Johna.Valoniah@gmail.com,492535,6365017,16028.5
" 252127608570391 ",Moseley,Florencia,24-03-1918,"+18341171920 ",Florencia.Moseley@gmail.com,434796,7621174,23526.9
" 284123257985247 ",Goddard,Nataline,13-01-1965,"+26157143791 ",Nataline.Goddard@gmail.com,754687,8570271,82857.7
" 190102645758290 ",Euridice,Fanchon,21-07-1955,"0475931406 ",Fanchon.Euridice@gmail.com,738077,7212471,18781.7
" 290063201120890 ",Ezar,Lisette,26-06-1909,"0359165605 ",Lisette.Ezar@gmail.com,42317,4309948,2802
" 182061812618047 ",Juliet,Nannie,05-03-1994,"0361277547 ",Nannie.Juliet@gmail.com,28859,2209376,64286.8
" 264066420472489 ",Rooney,Sarette,21-11-1914,"+54358226740 ",Sarette.Rooney@gmail.com,509802,7780154,38868.2
" 104053866598144 ",Emmy,Cissiee,21-01-1940,"0345887058 ",Cissiee.Emmy@gmail.com,59282,6597951,32400
" 169106828520121 ",Prouty,Nelle,25-11-1990,"+96711786345 ",Nelle.Prouty@gmail.com,494725,6314305,69149.3
" 190121572758624 ",Henrie,Jasmina,03-03-1919,"+55262719164 ",Jasmina.Henrie@gmail.com,193259,1539752,68394.2
" 241032A67122409 ",Morgun,Latisha,03-02-1961,"+63430188937 ",Latisha.Morgun@gmail.com,320048,8447195,87129.2
" 157044971158396 ",Wareing,Meriel,18-12-2004,"0822566076 ",Meriel.Wareing@gmail.com,171010,4777663,96079.2
" 282112B44725653 ",Briney,Iseabal,08-01-1934,"0965638357 ",Iseabal.Briney@gmail.com,117243,4545004,33587.8
" 130112B71361943 ",Allys,Paule,11-12-1993,"+24531286324 ",Paule.Allys@gmail.com,940632,2726219,99952.1
" 143082B63416418 ",Nea,Camile,26-11-1900,"+53920236058 ",Camile.Nea@gmail.com,836577,3103632,98046
" 161114901030537 ",Johnsson,Chickie,18-12-1919,"+40799151024 ",Chickie.Johnsson@gmail.com,672759,2787719,68260.3
" 206075344033965 ",Seumas,Gusty,27-02-1906,"0529231468 ",Gusty.Seumas@gmail.com,853548,3210954,87437.9
" 274114826235188 ",Kenney,Ethel,19-08-1946,"0895803985 ",Ethel.Kenney@gmail.com,866846,7301057,2752.2
" 136093414684571 ",Meli,Merle,13-07-2001,"+23261509148 ",Merle.Meli@gmail.com,512046,2192202,48621.8
" 134121625016913 ",Kalinda,Jolyn,16-09-1946,"+19764081108 ",Jolyn.Kalinda@gmail.com,644070,7398071,37487.6
" 124122A59944565 ",Bendick,Doro,14-07-1934,"+45477695603 ",Doro.Bendick@gmail.com,567115,2873008,29085.9
" 208064333105507 ",Tamar,Gusty,29-03-1900,"+85700237871 ",Gusty.Tamar@gmail.com,460250,1098175,26730.5
" 103027518003813 ",Guildroy,Gui,26-07-1971,"+22121056494 ",Gui.Guildroy@gmail.com,311167,6197219,68657.2
" 172083412267174 ",Gusella,Jobi,14-07-1963,"+42551108105 ",Jobi.Gusella@gmail.com,695915,3665776,54233.1
" 247087359256881 ",Cherianne,Maye,11-12-1956,"0738040488 ",Maye.Cherianne@gmail.com,947466,1894573,76948.9
" 220058910610693 ",Lutero,Monika,08-02-1952,"+03970464578 ",Monika.Lutero@gmail.com,420667,4982837,92006.5
" 201129967562434 ",Ries,Odessa,21-02-2004,"+19266748350 ",Odessa.Ries@gmail.com,703888,1397725,94201.9
" 267052B43536985 ",Saint,Tarra,11-09-2001,"+97164448422 ",Tarra.Saint@gmail.com,267110,3211769,53468.4
" 275118877562411 ",Clywd,Gavrielle,09-04-1939,"0753212334 ",Gavrielle.Clywd@gmail.com,707798,2875026,72550.2
" 274048662600377 ",Knowling,Candy,06-07-1919,"+63404524453 ",Candy.Knowling@gmail.com,496191,4213410,14705.8
" 215027002345814 ",Brunell,Justinn,23-11-1918,"+84717116084 ",Justinn.Brunell@gmail.com,498046,1245949,81235.5
" 122082B79997097 ",Jena,Augustine,12-01-1948,"+89284180473 ",Augustine.Jena@gmail.com,369256,4768236,57819
" 151083854777881 ",Lattie,Audrie,03-12-1910,"0135819721 ",Audrie.Lattie@gmail.com,516350,1928730,35345
" 147127508992273 ",Fennessy,Gratia,01-10-1987,"+79940187695 ",Gratia.Fennessy@gmail.com,664750,4939402,47062.1
" 178052A90398668 ",Hunfredo,Rosene,10-09-1907,"+54113730795 ",Rosene.Hunfredo@gmail.com,281889,1319250,29728
" 265082A20020063 ",Hortensia,Nanete,15-07-1960,"+62955456484 ",Nanete.Hortensia@gmail.com,161402,2380991,73613.1
" 156042A91728659 ",Whittaker,Tobe,01-01-1912,"0428744989 ",Tobe.Whittaker@gmail.com,666899,4028064,74686.8
" 231106367242133 ",August,Susan,16-07-1988,"+53929724635 ",Susan.August@gmail.com,917279,8104848,4676.4
" 173087431819878 ",Israeli,Rochette,24-10-1997,"0148151341 ",Rochette.Israeli@gmail.com,172592,6906696,50017.9
" 277078687074584 ",Seligman,Jorry,09-07-1938,"0194679413 ",Jorry.Seligman@gmail.com,619583,1336846,14925.6
" 225118783244526 ",Isidore,Florie,11-06-1922,"0793298742 ",Florie.Isidore@gmail.com,518485,7651850,40822.2
" 145125812932024 ",Gaynor,Madalyn,04-07-1963,"+69802060450 ",Madalyn.Gaynor@gmail.com,192332,1803642,2204.5
" 243102A61239498 ",Valerio,Silvana,21-10-2003,"+39155149590 ",Silvana.Valerio@gmail.com,218614,7081724,25293.6
" 207042B48289777 ",Merriott,Krystle,15-04-1985,"0655606201 ",Krystle.Merriott@gmail.com,182223,2850019,75269
" 116116419282879 ",Hanshaw,Dacia,03-06-1926,"0505647934 ",Dacia.Hanshaw@gmail.com,514146,4314992,47816.7
" 107099311248011 ",Vittoria,Annecorinne,31-08-1994,"+02451973737 ",Annecorinne.Vittoria@gmail.com,670494,3086006,33605.4
" 285122A28266627 ",Baptlsta,Roxane,24-06-1951,"+54339850311 ",Roxane.Baptlsta@gmail.com,324566,6197408,20508.1
" 162113948244272 ",Koziara,Aryn,22-01-1924,"+26574379393 ",Aryn.Koziara@gmail.com,678263,3851576,68661.1
" 213032A55767732 ",Burkle,Sybille,24-02-1912,"0226221895 ",Sybille.Burkle@gmail.com,188937,4200469,60574.2
" 279112A17225152 ",Mendez,Daphne,02-10-1995,"+05847648604 ",Daphne.Mendez@gmail.com,139506,8507794,33843
" 131102B99279700 ",Georgy,Cissiee,18-01-1951,"0127209258 ",Cissiee.Georgy@gmail.com,977112,7724140,68382.9
" 262102021031980 ",Chapland,Alameda,25-04-1982,"0410730483 ",Alameda.Chapland@gmail.com,544756,7605936,29053.1
" 249102A05215901 ",Frodi,Glynnis,12-09-2004,"+65644186455 ",Glynnis.Frodi@gmail.com,964673,5208900,15050.5
" 131022A98826461 ",Dom,Constance,28-08-1983,"+23205633932 ",Constance.Dom@gmail.com,209101,2005755,18539.9
" 138082B71527866 ",Mayeda,Ninnetta,13-07-1983,"+40555670291 ",Ninnetta.Mayeda@gmail.com,401703,1213267,33784.5
" 121082A26834019 ",Matthew,Jenda,11-10-1975,"0600614795 ",Jenda.Matthew@gmail.com,819140,3128855,86251.4
" 288102B17107372 ",Mandler,Jaclyn,08-10-1909,"0141290526 ",Jaclyn.Mandler@gmail.com,577341,2565983,9383.5
" 268062B65700921 ",Friede,Cam,05-01-1971,"0276827693 ",Cam.Friede@gmail.com,858678,3153189,92725.1
" 121042B17463855 ",Trinetta,Liana,10-11-1937,"+40394992480 ",Liana.Trinetta@gmail.com,587334,7367355,91184.4
" 133032B30896199 ",Eckblad,Gabi,17-01-1909,"0873591100 ",Gabi.Eckblad@gmail.com,846236,6263532,56860.2
" 281117285927720 ",Travax,Tracey,18-02-1966,"+29349872300 ",Tracey.Travax@gmail.com,614214,1613629,89811.6
" 164124853409354 ",Odell,Darci,26-06-1972,"+61594740390 ",Darci.Odell@gmail.com,359074,5317524,65129.9
" 103072B00433651 ",Shaver,Lesly,16-10-1978,"0625789264 ",Lesly.Shaver@gmail.com,921516,8298067,15834.9
" 139122A26182304 ",Maxi,Hannis,19-03-1902,"0536164662 ",Hannis.Maxi@gmail.com,113853,6547871,5494.7
" 136092B86693388 ",Wind,Ottilie,13-04-1927,"+27223783267 ",Ottilie.Wind@gmail.com,369398,1379067,63007.8
" 282073598334058 ",Faro,Paola,17-10-1940,"+23650675587 ",Paola.Faro@gmail.com,956415,7760874,46829.7
" 121122B80727059 ",Tiffa,Stephanie,28-02-1907,"+06755127037 ",Stephanie.Tiffa@gmail.com,906778,6685870,12814.4
" 276022A44069282 ",Loring,Chastity,04-01-1929,"+22834421137 ",Chastity.Loring@gmail.com,489347,7201023,85534
" 262074509762554 ",Eiser,Philis,21-11-1977,"+17920349732 ",Philis.Eiser@gmail.com,294851,4933406,67379.9
" 298052794656760 ",Kare,Lita,17-08-1911,"0452025858 ",Lita.Kare@gmail.com,37378,6682237,95148.7
" 281122A17003814 ",Marsden,Max,09-12-1900,"+18202276415 ",Max.Marsden@gmail.com,953404,3439487,16088.4
" 153112A14254879 ",Millda,Laurene,13-03-1967,"0415828849 ",Laurene.Millda@gmail.com,796348,3750548,2871.9
" 101122A53915551 ",Fancie,Heddie,03-03-1941,"+03601435426 ",Heddie.Fancie@gmail.com,757786,5231753,98455.4
" 152042A11597666 ",Salchunas,Elyssa,04-08-1927,"0555251378 ",Elyssa.Salchunas@gmail.com,772651,8567104,13975.4
" 178123233226503 ",Thornburg,Oona,08-07-1915,"0759322063 ",Oona.Thornburg@gmail.com,118089,4963452,88683.3
" 144121268458116 ",Radu,Mildrid,06-10-1952,"0944576059 ",Mildrid.Radu@gmail.com,461118,7324172,28163.5
" 277051698294763 ",Guthrie,Margarette,09-04-1976,"+08500071966 ",Margarette.Guthrie@gmail.com,726185,7819089,84849.7
" 233102B32725314 ",Terrence,Gianina,09-03-1920,"+25455926453 ",Gianina.Terrence@gmail.com,892487,1540435,84437
" 104075836543384 ",Woodberry,Vivia,23-12-1983,"+76123866000 ",Vivia.Woodberry@gmail.com,59149,5597899,5334.6
" 275052A27573958 ",Kylander,Alyda,28-11-1977,"0189416384 ",Alyda.Kylander@gmail.com,4507,4091396,90675.1
" 251112B93189331 ",Euridice,Merry,06-09-1968,"0390001070 ",Merry.Euridice@gmail.com,424791,6628843,74701.6
" 189032803979918 ",Garlinda,Daphne,05-12-1911,"0854767240 ",Daphne.Garlinda@gmail.com,790531,4859721,25720.3
" 271032A80477203 ",Hepsibah,Blake,30-01-1909,"0938507074 ",Blake.Hepsibah@gmail.com,438329,6158148,3643.1
" 224084547226492 ",Mehalek,Lolita,06-03-1949,"0942180216 ",Lolita.Mehalek@gmail.com,266609,6572032,3948.7
" 182112B45936030 ",Secrest,Frank,22-07-1926,"+30963951865 ",Frank.Secrest@gmail.com,81144,2718021,38864
" 216072A56768034 ",Leffen,Christal,28-12-1948,"+32682823778 ",Christal.Leffen@gmail.com,515840,6066607,39523.4
" 147112A90039997 ",Stanwood,Dania,03-01-1900,"0406936728 ",Dania.Stanwood@gmail.com,806742,4842484,15712.4
" 164122A47481385 ",Lia,Kirbee,21-05-1913,"0595673226 ",Kirbee.Lia@gmail.com,989349,2459883,26900.3
" 196012B81378047 ",Idelia,Sophia,18-07-1988,"0322647217 ",Sophia.Idelia@gmail.com,21257,8880034,43428.8
" 214092B94737563 ",Leler,Cathie,21-06-1929,"0962256464 ",Cathie.Leler@gmail.com,94152,5846155,62774.1
" 224112A75865779 ",Sholley,Genevra,28-11-1964,"+51740922602 ",Genevra.Sholley@gmail.com,781365,2169164,64881.6
" 290059571504121 ",Christal,Fernande,15-02-1949,"+13784357957 ",Fernande.Christal@gmail.com,622009,7713546,77895.9
" 234108245034835 ",Jerald,Bibby,27-01-1984,"+93285678616 ",Bibby.Jerald@gmail.com,161785,8794302,25840.2
" 266065800354439 ",Urias,Cristine,19-01-1930,"0979350640 ",Cristine.Urias@gmail.com,641512,2558334,60640.5
" 203112B84783262 ",Ball,Amii,06-12-1944,"0922851446 ",Amii.Ball@gmail.com,115031,7405784,35997.4
" 274122802362298 ",Minetta,Agathe,10-10-1940,"0953967638 ",Agathe.Minetta@gmail.com,894789,1431871,80846.6
" 274102B17010473 ",Tarrant,Kathi,24-06-1981,"0885332810 ",Kathi.Tarrant@gmail.com,266062,7621476,2581.8
" 234105324535541 ",Mallon,Addia,09-11-2003,"+65143221867 ",Addia.Mallon@gmail.com,809087,1998770,35641.6
" 117062170177755 ",Schlosser,Maurene,16-07-1931,"0522200602 ",Maurene.Schlosser@gmail.com,732665,8078800,63712.3
" 148062A52717007 ",Hieronymus,Jerry,28-11-1983,"+68988802315 ",Jerry.Hieronymus@gmail.com,539862,1418109,11556.9
" 207119081610808 ",Schroth,Elsie,21-10-1905,"0599298179 ",Elsie.Schroth@gmail.com,279052,4200068,62756
" 257069810034958 ",Carolin,Alejandra,23-05-1983,"0486560630 ",Alejandra.Carolin@gmail.com,771938,1923745,37801.7
" 170026848714229 ",Fillbert,Brena,20-07-1998,"+08313070669 ",Brena.Fillbert@gmail.com,926486,1631654,13080
" 236117203493366 ",Pascia,Carolina,19-06-1966,"+93982424447 ",Carolina.Pascia@gmail.com,61477,2338899,64899.9
" 113022B27531757 ",Atcliffe,Cecile,01-05-1901,"0897716334 ",Cecile.Atcliffe@gmail.com,29953,4556155,34944.4
" 169082B92725251 ",Karylin,Ronna,28-02-1921,"0632713832 ",Ronna.Karylin@gmail.com,686276,3771531,56553.4
" 264122A79658043 ",Vanni,Priscilla,19-08-1954,"0802762553 ",Priscilla.Vanni@gmail.com,152342,2220044,42677.9
" 206099286044694 ",Jacinda,Therine,19-04-2004,"+67640418560 ",Therine.Jacinda@gmail.com,380315,4436268,37121.5
" 221039338013415 ",Richers,Vinita,07-06-1976,"+62485296916 ",Vinita.Richers@gmail.com,468141,2931023,10827.6
" 292111972391268 ",Artie,Joane,02-05-1926,"0965978897 ",Joane.Artie@gmail.com,70941,1289673,26498.9
" 148023708068636 ",Lauraine,Cindelyn,10-05-1913,"+72199419616 ",Cindelyn.Lauraine@gmail.com,897917,7954967,61719.9
" 236112A56976841 ",Atcliffe,Cassondra,06-02-1999,"0234047415 ",Cassondra.Atcliffe@gmail.com,838309,8339245,58641
" 253122A61606087 ",Alwin,Harmonia,24-07-1904,"0550619013 ",Harmonia.Alwin@gmail.com,686248,1289696,40151.5
" 161026769423331 ",Olympium,Trixi,21-06-1940,"+56571228485 ",Trixi.Olympium@gmail.com,851417,4491868,69268
" 227072A57280199 ",Calhoun,Roslyn,27-05-2001,"0221091943 ",Roslyn.Calhoun@gmail.com,988005,8989107,33689.6
" 268093318151362 ",Lasley,Mady,26-11-2002,"+01624370634 ",Mady.Lasley@gmail.com,251176,4332398,20466.2
" 219022007413061 ",Moseley,Maryellen,18-10-1936,"+96225680585 ",Maryellen.Moseley@gmail.com,316214,2413898,95253.4
" 186102B00398405 ",Barrus,Desirae,08-01-1983,"0866463361 ",Desirae.Barrus@gmail.com,130448,5802599,96518.9
" 210112A71611226 ",Carey,Sharlene,25-05-1999,"+94304989182 ",Sharlene.Carey@gmail.com,920418,2353834,22992.9
" 244102A75713944 ",Esmaria,Rosabelle,10-10-1979,"+49846314089 ",Rosabelle.Esmaria@gmail.com,190197,5639483,50739.3
" 142127212918009 ",Iiette,Corina,09-12-1956,"+29599055884 ",Corina.Iiette@gmail.com,689573,4584365,47238.5
" 272102A28518222 ",Madox,Fayre,22-12-1962,"+39544134438 ",Fayre.Madox@gmail.com,872935,8925421,4023.2
" 220111646935926 ",Sancho,Netty,13-12-1966,"+01181939063 ",Netty.Sancho@gmail.com,803380,4256282,12054.1
" 108122B17175298 ",Baudin,Feliza,16-05-1969,"+80859879740 ",Feliza.Baudin@gmail.com,808341,4849814,82764.9
" 239068179155387 ",Jary,Carmencita,15-02-1973,"0605770661 ",Carmencita.Jary@gmail.com,354497,4677576,98854.2
" 223012A84047144 ",Elbertina,Coral,23-10-1906,"0526352016 ",Coral.Elbertina@gmail.com,449388,5609420,83561.5
" 108013442158181 ",Velick,Judy,15-08-1900,"+39669306021 ",Judy.Velick@gmail.com,998928,7015790,42599.7
" 136127766372041 ",Korey,Sherrie,24-02-1943,"0128732749 ",Sherrie.Korey@gmail.com,832862,8379826,12225.7
" 182113486814708 ",Ailyn,Harrietta,29-01-1924,"+64284173228 ",Harrietta.Ailyn@gmail.com,285847,7714307,41158.5
" 152092A92448389 ",Olin,Madelle,25-04-1926,"0249387818 ",Madelle.Olin@gmail.com,202095,7228128,18535.4
" 298012A21830492 ",Fulmer,Constance,14-10-1947,"0702239975 ",Constance.Fulmer@gmail.com,792162,3412222,80812.6
" 186022B10828977 ",Adore,Marnia,19-08-1962,"+43596363566 ",Marnia.Adore@gmail.com,394763,7192914,880.5
" 199050357270564 ",Klotz,Doralynne,11-09-1984,"0463862516 ",Doralynne.Klotz@gmail.com,4354,3497522,48838.5
" 179046843989804 ",Lewes,Roberta,24-11-1928,"+54920509180 ",Roberta.Lewes@gmail.com,20166,4622374,88055.3
" 144042B71689184 ",Standing,Ginnie,20-04-1946,"+01995621794 ",Ginnie.Standing@gmail.com,438895,8150143,6413.1
" 273112B47903143 ",Kiersten,Dorene,25-10-1949,"+17256005737 ",Dorene.Kiersten@gmail.com,135273,7612230,91774.5
" 218112B50035976 ",Frodi,Cassandra,06-09-1947,"0323147229 ",Cassandra.Frodi@gmail.com,13436,5036002,29258.6
" 190122A34199126 ",Brackely,Lynnea,27-03-1928,"+99214665076 ",Lynnea.Brackely@gmail.com,889642,8031498,96752.8
" 200127064473737 ",Brotherson,Leanna,16-11-1993,"0262760238 ",Leanna.Brotherson@gmail.com,138993,2008220,75163
" 215117816534711 ",Howlyn,Melina,13-02-1906,"0354036351 ",Melina.Howlyn@gmail.com,559462,2466172,53236.1
" 150043555071191 ",Rodmann,Ekaterina,29-07-1979,"+73513348245 ",Ekaterina.Rodmann@gmail.com,22940,6850164,40650.3
" 248112A35206692 ",Phyllis,Christian,24-02-1944,"0513247023 ",Christian.Phyllis@gmail.com,115625,3249245,74549.5
" 293122A37500646 ",Millda,Ginnie,16-02-1916,"+25246307567 ",Ginnie.Millda@gmail.com,486539,5775503,25593.2
" 252102A50997088 ",Parsaye,Karlee,08-11-1950,"0262135707 ",Karlee.Parsaye@gmail.com,598130,8380569,53890.2
" 133092A81746537 ",Smitt,Fayre,09-10-1961,"+18164384962 ",Fayre.Smitt@gmail.com,669038,4994130,32897.5
" 245022A98682468 ",Parsaye,Larine,26-06-1991,"+90368203300 ",Larine.Parsaye@gmail.com,955042,8085983,94236.8
" 251115569647918 ",Cookie,Marguerite,08-02-1974,"+23564318064 ",Marguerite.Cookie@gmail.com,586031,5160754,49914.9
" 118122351812894 ",Maiah,Ursulina,31-05-1971,"+80734019641 ",Ursulina.Maiah@gmail.com,233597,2327279,71800.9
" 106128509686023 ",Hylan,Orsola,03-11-1906,"+64454275228 ",Orsola.Hylan@gmail.com,186319,7430602,25238.1
" 199128676562629 ",Wooster,Amelia,28-11-1942,"+13196295189 ",Amelia.Wooster@gmail.com,547071,6157825,63528.1
" 123043567979467 ",Ovid,Chickie,18-11-1993,"0991314092 ",Chickie.Ovid@gmail.com,863220,5534275,54599.1
" 203112A00566088 ",Carri,Asia,11-10-1911,"0132355140 ",Asia.Carri@gmail.com,442576,2853151,1163.1
" 239060629931917 ",Thornburg,Ivett,06-05-1968,"+64843765953 ",Ivett.Thornburg@gmail.com,660857,1610931,30229.4
" 193012A90642307 ",Kamaria,Meghann,28-11-1965,"0917949672 ",Meghann.Kamaria@gmail.com,652557,4753467,73423.8
" 118112B04787324 ",Tryck,Rosanne,02-06-1956,"+70296981066 ",Rosanne.Tryck@gmail.com,986484,4044033,27453.2
" 237032B82598004 ",Bouchard,Daryl,20-08-1919,"0491237307 ",Daryl.Bouchard@gmail.com,374310,5113611,90947.5
" 180115335211171 ",Charity,Merci,09-09-2000,"0615460643 ",Merci.Charity@gmail.com,102986,2545852,4597.2
" 240090631209013 ",Lowry,Lory,05-03-1925,"0106578092 ",Lory.Lowry@gmail.com,838701,3250954,84499.8
" 129025204752584 ",Flita,Ilse,05-03-1966,"0141434793 ",Ilse.Flita@gmail.com,965342,4455932,199.4
" 298012A61872848 ",O'Carroll,Elie,02-07-1909,"0279264042 ",Elie.O'Carroll@gmail.com,165256,5318173,9682.1
" 245052620645864 ",Publia,Wileen,12-02-1980,"+08263841058 ",Wileen.Publia@gmail.com,346523,7691463,73607.7
" 140078688825301 ",Randene,Gabi,24-02-1958,"+80627970348 ",Gabi.Randene@gmail.com,612933,6607062,48679.3
" 152122A28626979 ",Buttaro,Dianemarie,21-11-1968,"+27415243383 ",Dianemarie.Buttaro@gmail.com,652287,3718966,15700.1
" 158015618668216 ",Tippets,Christal,08-09-1998,"+69682945267 ",Christal.Tippets@gmail.com,38135,2634041,48066.1
" 234105616807793 ",Burch,Sam,27-12-2001,"+14206949621 ",Sam.Burch@gmail.com,792935,1676217,18496.2
" 289102B26048094 ",Valoniah,Nicoli,19-12-2002,"0325695459 ",Nicoli.Valoniah@gmail.com,73169,6251862,74242.1
" 103102B28252916 ",Stanwood,Louella,13-01-1952,"+58874256803 ",Louella.Stanwood@gmail.com,817701,8293245,84751.7
" 163084462834525 ",Mallon,Marguerite,10-05-1952,"+19651796515 ",Marguerite.Mallon@gmail.com,599950,7107682,12571.9
" 138077029271980 ",Kendrick,Regina,11-04-1979,"0724463454 ",Regina.Kendrick@gmail.com,64796,2727159,85706.8
" 230128583860916 ",Goth,Gabi,22-06-1995,"+31306750896 ",Gabi.Goth@gmail.com,505368,3200251,14120.4
" 108099513822850 ",Alice,Patricia,29-03-1978,"0267499564 ",Patricia.Alice@gmail.com,392752,3700377,49923.2
" 119086062959778 ",Means,Tomasina,20-10-1956,"0323701745 ",Tomasina.Means@gmail.com,235334,1543396,12403
" 205120788625929 ",Hachmin,Janis,17-03-1937,"0329507262 ",Janis.Hachmin@gmail.com,809604,7208729,27867.1
" 136011666065937 ",Genna,Lyssa,08-06-1988,"+44319000055 ",Lyssa.Genna@gmail.com,701957,5166191,96812.6
" 154042A43549720 ",Anselmi,Patricia,24-07-1998,"0167402856 ",Patricia.Anselmi@gmail.com,275065,5887951,73452.7
